SalesID,Quantity,Price,Discount,Revenue,TotalPrice,DiscountedRevenue
4490,69,25.99,0.33,8145.59,1793.31,1201.5176999999999
4491,95,473.46,0.13,6517.98,44978.7,39131.469
4492,53,463.61,0.33,9341.59,24571.33,16462.7911
4493,62,89.7,0.07,6291.73,5561.400000000001,5172.102
4494,41,209.79,0.2,5854.06,8601.39,6881.112
4495,57,417.21,0.05,6563.24,23780.969999999998,22591.921499999997
4496,60,333.89,0.14,7886.01,20033.399999999998,17228.724
4497,54,203.45,0.04,8998.53,10986.3,10546.847999999998
4498,70,374.64,0.49,2741.47,26224.8,13374.648
4499,57,449.55,0.2,2088.78,25624.350000000002,20499.480000000003
4500,10,463.82,0.45,440.06,4638.2,2551.01
4501,40,195.64,0.49,3763.78,7825.599999999999,3991.0559999999996
4502,7,95.04,0.45,8477.23,665.2800000000001,365.90400000000005
4503,38,457.29,0.23,791.59,17377.02,13380.305400000001
4504,85,55.35,0.39,5431.35,4704.75,2869.8975
4505,61,363.63,0.08,6978.41,22181.43,20406.9156
4506,84,78.84,0.05,8384.85,6622.56,6291.432
4507,3,200.8,0.44,5875.96,602.4000000000001,337.3440000000001
4508,51,211.66,0.02,1944.57,10794.66,10578.7668
4509,86,87.79,0.49,9648.91,7549.9400000000005,3850.4694000000004
4510,47,462.11,0.34,1037.05,21719.170000000002,14334.652199999999
4511,68,11.31,0.21,7713.1,769.08,607.5732
4512,92,447.97,0.07,956.94,41213.240000000005,38328.313200000004
4513,76,443.08,0.36,1519.85,33674.08,21551.411200000002
4514,38,165.31,0.28,8992.33,6281.78,4522.8816
4515,36,355.1,0.36,7555.44,12783.6,8181.504000000001
4516,41,133.88,0.21,3718.53,5489.08,4336.3732
4517,69,381.8,0.03,6423.37,26344.2,25553.874
4518,13,284.95,0.16,4626.75,3704.35,3111.654
4519,87,157.11,0.16,758.72,13668.570000000002,11481.598800000002
4520,58,206.12,0.0,7239.16,11954.960000000001,11954.960000000001
4521,50,348.05,0.0,7656.23,17402.5,17402.5
4522,30,453.99,0.17,8835.18,13619.7,11304.351
4523,62,74.06,0.36,5452.31,4591.72,2938.7008
4524,25,289.97,0.31,6764.07,7249.250000000001,5001.9825
4525,27,134.33,0.12,4436.7,3626.9100000000003,3191.6808
4526,51,402.67,0.3,3257.2,20536.170000000002,14375.319
4527,78,44.42,0.32,4175.83,3464.76,2356.0368
4528,57,347.59,0.26,9126.35,19812.629999999997,14661.346199999998
4529,47,95.72,0.26,1725.3,4498.84,3329.1416
4530,39,302.23,0.18,2560.15,11786.970000000001,9665.315400000001
4531,16,419.49,0.06,6101.29,6711.84,6309.1296
4532,22,379.99,0.19,1251.19,8359.78,6771.421800000001
4533,85,378.94,0.17,8929.46,32209.9,26734.217
4534,54,263.74,0.3,567.64,14241.960000000001,9969.372
4535,21,446.47,0.43,7577.59,9375.87,5344.245900000001
4536,72,298.17,0.19,3799.91,21468.24,17389.274400000002
4537,16,459.58,0.35,606.54,7353.28,4779.632
4538,59,277.8,0.41,8444.99,16390.2,9670.218000000003
4539,31,257.92,0.11,6440.56,7995.52,7116.0128
4540,42,118.95,0.45,187.7,4995.900000000001,2747.7450000000003
4541,74,276.95,0.04,2748.58,20494.3,19674.528
4542,32,78.89,0.45,3585.25,2524.48,1388.4640000000002
4543,59,436.15,0.08,3293.52,25732.85,23674.221999999998
4544,34,341.19,0.17,5033.59,11600.46,9628.3818
4545,9,496.88,0.3,5315.35,4471.92,3130.344
4546,81,55.13,0.45,4027.86,4465.530000000001,2456.0415000000007
4547,11,127.93,0.13,3384.53,1407.23,1224.2901
4548,96,439.81,0.38,5093.65,42221.76,26177.4912
4549,10,203.67,0.36,432.79,2036.6999999999998,1303.4879999999998
4550,86,238.49,0.08,6487.5,20510.14,18869.3288
4551,17,431.72,0.24,6099.23,7339.240000000001,5577.822400000001
4552,68,265.69,0.24,2864.28,18066.92,13730.859199999999
4553,48,104.8,0.15,1877.2,5030.4,4275.839999999999
4554,52,447.09,0.39,822.55,23248.68,14181.6948
4555,25,25.22,0.46,5914.7,630.5,340.47
4556,21,448.74,0.36,5732.11,9423.54,6031.065600000001
4557,65,34.75,0.49,5379.85,2258.75,1151.9625
4558,63,336.27,0.03,9857.62,21185.01,20549.4597
4559,89,45.12,0.02,5362.29,4015.68,3935.3664
4560,51,356.04,0.45,7245.73,18158.04,9986.922
4561,36,26.65,0.45,1217.89,959.4,527.6700000000001
4562,81,422.8,0.05,3059.81,34246.8,32534.460000000003
4563,88,238.31,0.18,2826.92,20971.28,17196.4496
4564,66,55.79,0.42,5802.16,3682.14,2135.6412
4565,15,356.34,0.06,3375.05,5345.099999999999,5024.393999999999
4566,96,249.75,0.13,6446.56,23976.0,20859.12
4567,39,103.56,0.34,6931.89,4038.84,2665.6344
4568,70,17.68,0.49,433.53,1237.6,631.1759999999999
4569,1,214.82,0.4,6433.6,214.82,128.892
4570,23,51.96,0.39,1256.19,1195.08,728.9988
4571,39,56.14,0.17,4704.84,2189.46,1817.2518
4572,57,140.99,0.33,7293.11,8036.43,5384.4081
4573,81,318.92,0.06,7063.12,25832.52,24282.568799999997
4574,34,269.66,0.5,3068.24,9168.44,4584.22
4575,41,43.8,0.24,2796.42,1795.8,1364.808
4576,93,484.53,0.32,4458.24,45061.29,30641.6772
4577,73,444.71,0.44,1967.8,32463.829999999998,18179.7448
4578,13,137.02,0.0,9749.52,1781.2600000000002,1781.2600000000002
4579,70,69.95,0.49,3514.68,4896.5,2497.215
4580,6,471.78,0.18,9237.63,2830.68,2321.1576
4581,84,235.96,0.17,9091.82,19820.64,16451.1312
4582,52,162.47,0.07,3712.0,8448.44,7857.0492
4583,3,250.28,0.43,2615.44,750.84,427.9788000000001
4584,81,388.64,0.44,7731.27,31479.84,17628.710400000004
4585,63,92.51,0.01,2370.84,5828.13,5769.8487000000005
4586,49,386.07,0.03,5260.34,18917.43,18349.9071
4587,76,377.23,0.46,1195.82,28669.480000000003,15481.519200000002
4588,47,274.28,0.06,3920.73,12891.159999999998,12117.690399999998
4589,55,434.26,0.31,873.73,23884.3,16480.166999999998
4590,64,74.75,0.31,2906.05,4784.0,3300.9599999999996
4591,65,301.78,0.43,6686.41,19615.699999999997,11180.948999999999
4592,81,230.18,0.29,9913.94,18644.58,13237.651800000001
4593,67,216.92,0.22,2622.6,14533.64,11336.2392
4594,90,133.75,0.49,4785.88,12037.5,6139.125
4595,15,192.42,0.11,4535.66,2886.2999999999997,2568.807
4596,32,62.99,0.13,1923.12,2015.68,1753.6416000000002
4597,96,133.28,0.04,6139.68,12794.880000000001,12283.0848
4598,68,143.26,0.49,7274.58,9741.68,4968.2568
4599,18,363.13,0.35,1557.47,6536.34,4248.621
4600,83,33.79,0.01,7595.53,2804.5699999999997,2776.5242999999996
4601,43,329.08,0.35,7031.6,14150.439999999999,9197.786
4602,35,118.49,0.2,2053.69,4147.15,3317.72
4603,78,50.11,0.48,6524.58,3908.58,2032.4616
4604,58,157.4,0.14,3997.35,9129.2,7851.112
4605,33,119.99,0.36,6843.26,3959.6699999999996,2534.1888
4606,14,280.5,0.31,5011.36,3927.0,2709.6299999999997
4607,34,185.11,0.01,576.56,6293.740000000001,6230.802600000001
4608,61,483.34,0.44,7890.97,29483.739999999998,16510.8944
4609,4,482.14,0.07,5600.44,1928.56,1793.5607999999997
4610,88,227.42,0.33,7275.47,20012.96,13408.683199999998
4611,59,399.59,0.39,1348.11,23575.809999999998,14381.244099999998
4612,29,16.5,0.32,7240.6,478.5,325.38
4613,83,278.43,0.05,4195.3,23109.690000000002,21954.2055
4614,6,374.22,0.49,8012.74,2245.32,1145.1132
4615,97,116.3,0.12,6031.74,11281.1,9927.368
4616,49,39.97,0.31,3613.53,1958.53,1351.3856999999998
4617,40,86.4,0.4,2098.98,3456.0,2073.6
4618,83,226.51,0.47,8177.65,18800.329999999998,9964.1749
4619,65,258.12,0.3,5645.91,16777.8,11744.46
4620,69,196.63,0.13,9875.93,13567.47,11803.6989
4621,27,225.59,0.42,3797.54,6090.93,3532.7394000000004
4622,80,240.42,0.08,6888.62,19233.6,17694.912
4623,6,387.02,0.01,6265.93,2322.12,2298.8988
4624,13,61.57,0.45,6412.06,800.41,440.2255
4625,64,386.79,0.29,7396.1,24754.56,17575.7376
4626,62,347.43,0.03,1477.17,21540.66,20894.4402
4627,99,373.41,0.29,5541.48,36967.590000000004,26246.9889
4628,19,369.89,0.07,5140.38,7027.91,6535.9563
4629,76,240.59,0.02,3491.04,18284.84,17919.1432
4630,80,113.59,0.06,4417.89,9087.2,8541.968
4631,43,272.95,0.39,5236.24,11736.85,7159.4785
4632,74,479.41,0.38,3277.13,35476.340000000004,21995.330800000003
4633,89,298.38,0.3,3002.27,26555.82,18589.073999999997
4634,20,15.41,0.1,7408.9,308.2,277.38
4635,95,39.26,0.37,762.49,3729.7,2349.711
4636,68,496.5,0.2,3198.33,33762.0,27009.600000000002
4637,44,45.25,0.26,6571.74,1991.0,1473.34
4638,23,32.56,0.45,2166.85,748.8800000000001,411.88400000000007
4639,2,182.98,0.23,5765.5,365.96,281.7892
4640,22,484.97,0.31,3091.43,10669.34,7361.844599999999
4641,57,166.15,0.48,8448.68,9470.550000000001,4924.686000000001
4642,72,210.84,0.23,3564.89,15180.48,11688.9696
4643,7,320.7,0.28,2372.21,2244.9,1616.328
4644,78,21.81,0.29,5348.03,1701.1799999999998,1207.8377999999998
4645,56,449.9,0.12,1443.04,25194.399999999998,22171.071999999996
4646,67,264.53,0.37,7995.09,17723.51,11165.8113
4647,16,238.74,0.36,6832.28,3819.84,2444.6976
4648,83,431.76,0.11,7728.04,35836.08,31894.111200000003
4649,51,477.01,0.01,4048.89,24327.51,24084.2349
4650,82,217.48,0.5,8366.53,17833.36,8916.68
4651,80,94.5,0.29,4986.13,7560.0,5367.599999999999
4652,72,409.7,0.09,1037.52,29498.399999999998,26843.543999999998
4653,97,207.6,0.14,2317.89,20137.2,17317.992000000002
4654,12,468.42,0.31,7139.42,5621.04,3878.5175999999997
4655,53,475.45,0.07,8974.58,25198.85,23434.9305
4656,75,66.27,0.02,1042.34,4970.25,4870.845
4657,5,478.71,0.4,8655.73,2393.5499999999997,1436.1299999999999
4658,27,190.45,0.36,8010.79,5142.15,3290.9759999999997
4659,12,326.66,0.15,3629.95,3919.92,3331.932
4660,17,27.03,0.03,6923.84,459.51,445.7247
4661,6,445.55,0.24,1950.82,2673.3,2031.708
4662,97,324.38,0.14,8152.59,31464.86,27059.7796
4663,5,325.34,0.2,6607.66,1626.6999999999998,1301.36
4664,57,452.07,0.14,4444.41,25767.989999999998,22160.4714
4665,28,259.09,0.09,8658.72,7254.5199999999995,6601.6132
4666,78,211.15,0.19,1478.42,16469.7,13340.457000000002
4667,69,434.4,0.48,8473.28,29973.6,15586.271999999999
4668,59,373.79,0.13,336.48,22053.61,19186.6407
4669,33,475.0,0.17,7556.68,15675.0,13010.25
4670,62,470.66,0.16,5776.3,29180.920000000002,24511.9728
4671,50,197.34,0.24,6997.56,9867.0,7498.92
4672,19,229.02,0.42,4182.21,4351.38,2523.8004000000005
4673,86,135.43,0.2,8657.97,11646.980000000001,9317.584
4674,69,333.72,0.4,3200.18,23026.68,13816.008
4675,66,188.63,0.06,2822.06,12449.58,11702.6052
4676,94,395.19,0.45,3087.33,37147.86,20431.323
4677,47,69.56,0.09,7766.2,3269.32,2975.0812
4678,39,67.04,0.02,5003.39,2614.5600000000004,2562.2688000000003
4679,68,110.18,0.08,5417.14,7492.240000000001,6892.860800000001
4680,33,51.3,0.1,8333.39,1692.8999999999999,1523.61
4681,13,313.82,0.25,8350.32,4079.66,3059.745
4682,84,82.2,0.22,1701.21,6904.8,5385.744000000001
4683,54,88.38,0.36,5542.7,4772.5199999999995,3054.4127999999996
4684,7,16.97,0.03,1347.58,118.78999999999999,115.2263
4685,79,393.22,0.25,8698.43,31064.38,23298.285
4686,87,408.03,0.17,8386.36,35498.61,29463.846299999997
4687,14,89.39,0.32,8508.55,1251.46,850.9928
4688,87,372.37,0.02,7078.1,32396.19,31748.2662
4689,19,222.44,0.02,4722.09,4226.36,4141.832799999999
4690,54,127.4,0.21,4106.74,6879.6,5434.884000000001
4691,93,314.48,0.41,4012.72,29246.640000000003,17255.517600000003
4692,20,97.46,0.34,755.51,1949.1999999999998,1286.4719999999998
4693,29,380.87,0.01,9493.82,11045.23,10934.777699999999
4694,24,33.33,0.09,4557.73,799.92,727.9272
4695,82,479.97,0.11,9308.14,39357.54,35028.2106
4696,63,45.22,0.21,8804.65,2848.86,2250.5994
4697,74,293.93,0.29,8303.24,21750.82,15443.082199999999
4698,57,452.08,0.11,5924.26,25768.559999999998,22934.018399999997
4699,8,15.83,0.19,1105.4,126.64,102.5784
4700,90,254.27,0.29,3306.72,22884.3,16247.853
4701,62,181.5,0.19,6075.5,11253.0,9114.93
4702,29,294.36,0.07,233.21,8536.44,7938.8892
4703,74,120.47,0.25,522.05,8914.78,6686.085000000001
4704,17,41.8,0.16,6808.87,710.5999999999999,596.9039999999999
4705,66,316.71,0.43,8893.21,20902.859999999997,11914.6302
4706,6,214.26,0.39,8566.11,1285.56,784.1916
4707,58,315.02,0.1,1764.64,18271.16,16444.044
4708,69,113.16,0.08,9121.21,7808.04,7183.3968
4709,28,175.98,0.17,6993.39,4927.44,4089.7751999999996
4710,62,285.22,0.21,7191.63,17683.640000000003,13970.075600000004
4711,41,300.63,0.47,3110.01,12325.83,6532.6899
4712,69,192.43,0.15,7188.37,13277.67,11286.0195
4713,82,147.23,0.43,7126.75,12072.859999999999,6881.5302
4714,90,144.11,0.25,5987.19,12969.900000000001,9727.425000000001
4715,84,95.6,0.44,3637.16,8030.4,4497.024
4716,41,169.45,0.35,8129.04,6947.45,4515.8425
4717,49,107.73,0.35,9381.43,5278.77,3431.2005000000004
4718,91,320.57,0.26,8711.9,29171.87,21587.1838
4719,49,288.84,0.42,2505.49,14153.159999999998,8208.8328
4720,76,197.47,0.13,4512.17,15007.72,13056.7164
4721,71,169.66,0.45,3489.9,12045.86,6625.223000000001
4722,3,126.43,0.32,7104.05,379.29,257.9172
4723,10,272.37,0.22,8331.75,2723.7,2124.486
4724,98,460.26,0.49,2236.38,45105.479999999996,23003.7948
4725,89,345.99,0.43,9478.03,30793.11,17552.0727
4726,35,374.76,0.39,6805.56,13116.6,8001.126
4727,80,418.85,0.14,2262.63,33508.0,28816.88
4728,2,182.3,0.49,3773.84,364.6,185.94600000000003
4729,24,40.81,0.37,1135.61,979.44,617.0472000000001
4730,74,315.05,0.3,6010.98,23313.7,16319.59
4731,38,102.45,0.46,1775.0,3893.1,2102.274
4732,22,288.83,0.08,6961.59,6354.259999999999,5845.919199999999
4733,26,372.36,0.07,7398.74,9681.36,9003.6648
4734,43,393.98,0.28,4845.41,16941.14,12197.620799999999
4735,55,157.9,0.03,1028.79,8684.5,8423.965
4736,39,261.09,0.33,6147.64,10182.509999999998,6822.281699999999
4737,91,314.27,0.12,3784.83,28598.57,25166.7416
4738,29,411.55,0.06,9501.51,11934.95,11218.853
4739,20,383.08,0.2,5180.74,7661.599999999999,6129.28
4740,91,494.11,0.23,815.43,44964.01,34622.2877
4741,41,13.96,0.09,6396.89,572.36,520.8476
4742,54,224.37,0.02,7815.6,12115.98,11873.660399999999
4743,20,135.46,0.21,1688.98,2709.2000000000003,2140.2680000000005
4744,19,68.75,0.38,4545.67,1306.25,809.875
4745,84,456.64,0.44,7457.65,38357.76,21480.345600000004
4746,99,499.0,0.05,302.89,49401.0,46930.95
4747,66,98.49,0.26,386.8,6500.339999999999,4810.2516
4748,30,28.83,0.13,6801.43,864.9,752.463
4749,53,144.78,0.19,7278.75,7673.34,6215.405400000001
4750,34,419.08,0.47,8474.11,14248.72,7551.8216
4751,22,154.01,0.18,4056.04,3388.22,2778.3404
4752,67,37.88,0.18,3958.79,2537.96,2081.1272000000004
4753,6,35.72,0.1,5568.44,214.32,192.888
4754,79,219.44,0.48,7597.54,17335.76,9014.5952
4755,27,466.59,0.23,6445.82,12597.929999999998,9700.406099999998
4756,10,150.1,0.29,3340.5,1501.0,1065.71
4757,73,219.31,0.23,3530.82,16009.630000000001,12327.4151
4758,97,59.95,0.13,7653.75,5815.150000000001,5059.1805
4759,96,251.85,0.41,5393.0,24177.6,14264.784000000001
4760,48,351.31,0.01,1069.96,16862.88,16694.251200000002
4761,70,142.86,0.35,1614.65,10000.2,6500.130000000001
4762,59,155.39,0.3,8526.78,9168.009999999998,6417.606999999998
4763,59,422.57,0.07,9988.15,24931.63,23186.4159
4764,2,15.08,0.08,3423.26,30.16,27.747200000000003
4765,29,321.87,0.33,3928.35,9334.23,6253.9340999999995
4766,68,203.0,0.16,1629.43,13804.0,11595.359999999999
4767,65,156.21,0.13,2433.56,10153.65,8833.6755
4768,83,332.22,0.03,4303.84,27574.260000000002,26747.0322
4769,26,418.99,0.38,2915.46,10893.74,6754.1188
4770,89,283.61,0.44,7044.11,25241.29,14135.122400000002
4771,10,25.24,0.41,5424.71,252.39999999999998,148.916
4772,53,236.09,0.23,8240.74,12512.77,9634.832900000001
4773,79,236.75,0.27,7272.8,18703.25,13653.3725
4774,59,276.46,0.12,1368.2,16311.14,14353.8032
4775,22,338.77,0.09,1321.55,7452.94,6782.1754
4776,51,19.47,0.41,8966.92,992.9699999999999,585.8523
4777,48,255.99,0.4,8213.16,12287.52,7372.512
4778,21,298.27,0.39,4732.38,6263.67,3820.8387
4779,22,178.24,0.23,1390.6,3921.28,3019.3856
4780,98,337.5,0.43,8995.91,33075.0,18852.750000000004
4781,30,121.81,0.46,2383.94,3654.3,1973.3220000000001
4782,25,165.51,0.16,451.79,4137.75,3475.71
4783,28,481.75,0.11,9249.97,13489.0,12005.210000000001
4784,65,180.55,0.23,8108.46,11735.75,9036.5275
4785,45,179.79,0.09,6965.47,8090.549999999999,7362.4005
4786,68,301.88,0.44,436.9,20527.84,11495.590400000001
4787,7,485.78,0.17,5331.47,3400.46,2822.3818
4788,49,491.71,0.29,6571.0,24093.789999999997,17106.590899999996
4789,9,294.03,0.3,7617.54,2646.2699999999995,1852.3889999999994
4790,36,10.53,0.26,4763.63,379.08,280.5192
4791,83,451.32,0.08,9538.16,37459.56,34462.7952
4792,1,289.42,0.5,2523.33,289.42,144.71
4793,10,189.34,0.09,790.38,1893.4,1722.9940000000001
4794,36,416.31,0.38,3394.39,14987.16,9292.0392
4795,73,205.92,0.4,6651.87,15032.16,9019.296
4796,46,26.68,0.07,7397.86,1227.28,1141.3703999999998
4797,32,412.33,0.47,7411.12,13194.56,6993.1168
4798,32,277.47,0.24,1195.67,8879.04,6748.0704000000005
4799,6,175.69,0.31,8862.39,1054.1399999999999,727.3565999999998
4800,48,132.94,0.32,2880.25,6381.12,4339.161599999999
4801,38,300.96,0.25,2178.12,11436.48,8577.36
4802,17,111.94,0.07,6183.13,1902.98,1769.7713999999999
4803,74,168.69,0.38,2197.31,12483.06,7739.4972
4804,27,321.9,0.29,5129.58,8691.3,6170.822999999999
4805,54,441.96,0.06,4129.59,23865.84,22433.8896
4806,50,271.12,0.35,2397.14,13556.0,8811.4
4807,35,381.96,0.35,2991.39,13368.599999999999,8689.59
4808,85,383.9,0.27,4331.33,32631.499999999996,23820.994999999995
4809,25,335.53,0.05,3526.99,8388.25,7968.8375
4810,28,130.46,0.18,3877.6,3652.88,2995.3616
4811,15,434.73,0.03,7380.8,6520.950000000001,6325.321500000001
4812,4,223.78,0.24,1766.96,895.12,680.2912
4813,93,31.66,0.45,6313.42,2944.38,1619.409
4814,73,129.86,0.0,6813.76,9479.78,9479.78
4815,27,385.12,0.13,8040.66,10398.24,9046.4688
4816,26,43.88,0.4,8488.54,1140.88,684.528
4817,19,82.21,0.0,1670.79,1561.9899999999998,1561.9899999999998
4818,92,350.17,0.01,1468.78,32215.640000000003,31893.483600000003
4819,17,447.37,0.31,6186.23,7605.29,5247.6501
4820,43,320.53,0.39,7593.47,13782.789999999999,8407.5019
4821,41,118.92,0.39,2796.03,4875.72,2974.1892000000003
4822,42,36.17,0.39,5305.89,1519.14,926.6754000000001
4823,50,311.41,0.18,7745.17,15570.500000000002,12767.810000000003
4824,84,33.23,0.44,7698.28,2791.3199999999997,1563.1392
4825,40,310.23,0.01,6572.82,12409.2,12285.108
4826,39,120.53,0.16,880.0,4700.67,3948.5627999999997
4827,23,453.28,0.17,601.37,10425.439999999999,8653.115199999998
4828,96,242.8,0.08,3945.61,23308.800000000003,21444.096000000005
4829,52,119.73,0.17,364.21,6225.96,5167.5468
4830,47,428.04,0.29,9051.03,20117.88,14283.6948
4831,63,134.48,0.26,299.43,8472.24,6269.4576
4832,97,160.23,0.16,393.17,15542.31,13055.5404
4833,69,418.8,0.37,1736.74,28897.2,18205.236
4834,43,161.31,0.36,6307.45,6936.33,4439.2512
4835,48,210.98,0.14,5461.39,10127.039999999999,8709.2544
4836,34,180.36,0.16,6628.92,6132.240000000001,5151.0816
4837,40,67.04,0.14,8946.2,2681.6000000000004,2306.1760000000004
4838,75,29.06,0.06,4603.96,2179.5,2048.73
4839,61,365.02,0.38,534.37,22266.219999999998,13805.056399999998
4840,50,326.12,0.02,7658.62,16306.0,15979.88
4841,67,148.36,0.08,8138.45,9940.12,9144.9104
4842,62,154.84,0.05,593.89,9600.08,9120.076
4843,58,473.05,0.41,2504.21,27436.9,16187.771000000002
4844,33,493.96,0.02,7728.91,16300.679999999998,15974.666399999998
4845,75,241.98,0.33,3823.94,18148.5,12159.494999999999
4846,16,403.2,0.02,4779.25,6451.2,6322.1759999999995
4847,82,370.98,0.39,8249.44,30420.36,18556.4196
4848,94,155.69,0.46,1036.73,14634.86,7902.8244
4849,48,38.7,0.24,6805.11,1857.6000000000001,1411.776
4850,10,79.85,0.4,2228.35,798.5,479.09999999999997
4851,82,420.76,0.35,720.25,34502.32,22426.508
4852,38,368.29,0.4,6658.73,13995.02,8397.012
4853,19,335.52,0.38,1301.98,6374.879999999999,3952.4255999999996
4854,36,74.02,0.1,7495.37,2664.72,2398.248
4855,59,323.57,0.25,2106.78,19090.63,14317.9725
4856,63,388.35,0.48,580.27,24466.050000000003,12722.346000000001
4857,77,431.69,0.17,1083.04,33240.13,27589.307899999996
4858,46,16.48,0.49,8428.58,758.08,386.62080000000003
4859,3,345.39,0.29,3772.59,1036.17,735.6807
4860,74,19.36,0.23,3092.44,1432.6399999999999,1103.1327999999999
4861,65,356.37,0.33,4962.87,23164.05,15519.913499999999
4862,91,321.45,0.41,6366.03,29251.95,17258.650500000003
4863,8,82.69,0.2,467.31,661.52,529.216
4864,51,385.4,0.02,8992.07,19655.399999999998,19262.291999999998
4865,81,43.49,0.35,9588.97,3522.69,2289.7485
4866,73,414.94,0.48,4231.34,30290.62,15751.1224
4867,6,138.35,0.31,4185.03,830.0999999999999,572.7689999999999
4868,89,347.54,0.09,8797.74,30931.06,28147.264600000002
4869,39,462.61,0.12,4350.19,18041.79,15876.7752
4870,60,176.52,0.45,8576.28,10591.2,5825.160000000001
4871,28,256.42,0.01,380.54,7179.76,7107.9624
4872,97,236.93,0.27,4947.54,22982.21,16777.0133
4873,54,87.23,0.08,9529.05,4710.42,4333.5864
4874,37,299.25,0.14,2602.77,11072.25,9522.135
4875,9,374.07,0.15,2734.93,3366.63,2861.6355
4876,82,459.27,0.11,6338.22,37660.14,33517.5246
4877,56,426.89,0.4,9269.29,23905.84,14343.503999999999
4878,59,259.91,0.17,2067.55,15334.690000000002,12727.792700000002
4879,85,362.32,0.17,9224.35,30797.2,25561.676
4880,2,402.38,0.23,6663.74,804.76,619.6652
4881,61,251.81,0.45,9931.17,15360.41,8448.2255
4882,58,66.56,0.34,7390.94,3860.48,2547.9167999999995
4883,60,224.59,0.03,6711.23,13475.4,13071.137999999999
4884,40,422.81,0.02,8167.54,16912.4,16574.152000000002
4885,36,302.35,0.28,1833.89,10884.6,7836.912
4886,37,364.98,0.44,9465.26,13504.26,7562.3856000000005
4887,79,100.78,0.16,1739.4,7961.62,6687.7608
4888,92,482.53,0.12,354.14,44392.759999999995,39065.6288
4889,18,208.0,0.37,7008.78,3744.0,2358.72
4890,98,330.28,0.3,1927.49,32367.44,22657.208
4891,63,19.25,0.28,7611.66,1212.75,873.18
4892,22,72.39,0.07,7970.89,1592.58,1481.0993999999998
4893,11,393.2,0.09,2443.32,4325.2,3935.932
4894,58,484.31,0.14,958.53,28089.98,24157.3828
4895,57,166.83,0.1,5058.13,9509.310000000001,8558.379
4896,77,28.22,0.49,8913.16,2172.94,1108.1994
4897,4,186.82,0.01,8488.18,747.28,739.8072
4898,86,18.56,0.31,1259.12,1596.1599999999999,1101.3503999999998
4899,7,104.26,0.26,9651.35,729.82,540.0668000000001
4900,61,378.71,0.16,2713.1,23101.309999999998,19405.100399999996
4901,54,469.17,0.44,3558.97,25335.18,14187.700800000002
4902,88,52.85,0.34,1575.6,4650.8,3069.528
4903,68,283.37,0.5,3840.25,19269.16,9634.58
4904,92,134.4,0.08,6392.85,12364.800000000001,11375.616000000002
4905,79,78.14,0.04,5110.17,6173.06,5926.1376
4906,1,117.3,0.07,8292.64,117.3,109.08899999999998
4907,55,293.1,0.13,6448.88,16120.500000000002,14024.835000000001
4908,3,41.92,0.21,2709.09,125.76,99.35040000000001
4909,78,222.77,0.43,5618.64,17376.06,9904.354200000002
4910,38,76.26,0.14,735.49,2897.88,2492.1768
4911,1,143.61,0.46,5849.83,143.61,77.5494
4912,38,103.47,0.23,3957.67,3931.86,3027.5322
4913,85,442.66,0.32,1074.15,37626.1,25585.747999999996
4914,29,356.93,0.13,3143.89,10350.97,9005.3439
4915,5,435.55,0.08,8991.06,2177.75,2003.5300000000002
4916,74,197.9,0.43,5901.78,14644.6,8347.422
4917,92,163.57,0.05,9042.32,15048.439999999999,14296.017999999998
4918,21,196.49,0.39,4166.96,4126.29,2517.0369
4919,71,19.09,0.29,9791.2,1355.39,962.3269
4920,67,365.11,0.43,3664.19,24462.370000000003,13943.550900000004
4921,47,181.39,0.36,7592.37,8525.33,5456.2112
4922,84,163.53,0.14,3123.49,13736.52,11813.4072
4923,83,303.09,0.29,1149.31,25156.469999999998,17861.093699999998
4924,35,223.76,0.01,8347.26,7831.599999999999,7753.284
4925,68,490.61,0.24,7649.56,33361.48,25354.724800000004
4926,69,184.56,0.04,8224.23,12734.64,12225.2544
4927,1,310.81,0.21,3066.98,310.81,245.53990000000002
4928,68,162.71,0.05,7066.25,11064.28,10511.066
4929,12,495.39,0.48,2277.24,5944.68,3091.2336000000005
4930,60,228.1,0.26,211.98,13686.0,10127.64
4931,27,320.72,0.46,8678.24,8659.44,4676.097600000001
4932,56,72.09,0.01,5282.9,4037.04,3996.6695999999997
4933,23,369.18,0.32,9838.17,8491.14,5773.975199999999
4934,25,141.91,0.15,3911.85,3547.75,3015.5875
4935,21,229.82,0.22,9573.04,4826.22,3764.4516000000003
4936,61,442.74,0.44,6189.07,27007.14,15123.9984
4937,63,485.57,0.49,5170.83,30590.91,15601.3641
4938,52,218.04,0.12,3097.82,11338.08,9977.5104
4939,88,419.05,0.47,8270.24,36876.4,19544.492000000002
4940,25,36.14,0.34,8305.07,903.5,596.31
4941,55,425.31,0.48,4227.6,23392.05,12163.866
4942,46,318.46,0.28,7300.2,14649.16,10547.395199999999
4943,32,249.47,0.48,4527.66,7983.04,4151.1808
4944,55,446.08,0.45,7422.63,24534.399999999998,13493.92
4945,96,424.22,0.06,9942.48,40725.12,38281.6128
4946,5,155.5,0.16,2698.71,777.5,653.1
4947,36,397.83,0.12,6377.12,14321.88,12603.2544
4948,49,58.75,0.29,3860.79,2878.75,2043.9125
4949,58,413.15,0.4,5528.88,23962.699999999997,14377.619999999997
4950,39,340.97,0.38,8754.06,13297.830000000002,8244.654600000002
