SalesID,Quantity,Price,Discount,Revenue
5333,21,43.28,0.33,3998.45
5334,12,339.85,0.29,1108.25
5335,50,498.63,0.31,3325.68
5336,4,392.29,0.13,4210.48
5337,42,152.38,0.12,2802.34
5338,84,146.13,0.42,5336.83
5339,38,336.94,0.38,3118.09
5340,25,448.97,0.17,1121.48
5341,14,293.2,0.32,1961.88
5342,75,268.43,0.41,9189.75
5343,32,88.59,0.44,6333.0
5344,11,360.57,0.0,3211.66
5345,61,354.13,0.41,3732.49
5346,18,483.81,0.18,4984.49
5347,27,157.09,0.36,6763.99
5348,55,380.66,0.19,5863.58
5349,54,222.69,0.3,9333.71
5350,82,283.65,0.32,6294.91
5351,87,410.06,0.2,9116.84
5352,75,118.78,0.26,153.76
5353,21,178.01,0.36,8916.54
5354,44,388.92,0.24,7242.44
5355,5,289.52,0.01,1804.72
5356,87,55.29,0.01,2704.08
5357,41,220.79,0.33,5473.82
5358,59,297.45,0.42,1336.89
5359,89,455.66,0.39,7875.15
5360,54,102.36,0.16,7932.62
5361,74,404.92,0.24,3079.39
5362,22,74.01,0.12,791.19
5363,83,128.7,0.49,9889.59
5364,65,129.24,0.13,2582.22
5365,64,439.96,0.21,768.83
5366,71,107.52,0.34,3366.65
5367,4,395.61,0.44,9693.13
5368,65,236.29,0.03,7949.98
5369,15,499.55,0.15,4855.3
5370,76,421.15,0.28,3122.77
5371,22,372.45,0.31,4290.73
5372,86,436.66,0.04,271.92
5373,47,320.67,0.33,7211.87
5374,81,423.39,0.26,1086.48
5375,93,137.95,0.41,5238.47
5376,46,57.87,0.11,5701.87
5377,14,311.81,0.1,116.73
5378,50,223.0,0.4,9800.8
5379,20,218.96,0.35,3091.18
5380,50,268.11,0.4,864.52
5381,33,187.08,0.39,8558.45
5382,59,316.77,0.05,1604.33
5383,43,24.98,0.14,347.06
5384,79,485.25,0.13,4997.44
5385,12,463.11,0.47,1386.18
5386,40,468.28,0.24,9825.99
5387,20,188.85,0.06,203.07
5388,94,270.63,0.14,606.85
5389,38,477.52,0.44,8349.51
5390,3,452.15,0.42,2473.54
5391,28,397.22,0.45,9124.81
5392,56,209.59,0.19,3180.26
5393,90,286.53,0.32,790.85
5394,94,398.53,0.14,204.86
5395,13,143.78,0.09,2897.42
5396,77,316.96,0.01,4789.93
5397,66,415.69,0.11,110.06
5398,37,356.65,0.3,5852.96
5399,49,244.95,0.45,3403.25
5400,66,296.46,0.07,3962.52
5401,36,494.45,0.46,2687.97
5402,54,304.97,0.17,5337.55
5403,26,394.95,0.21,2378.21
5404,75,366.04,0.18,1434.74
5405,72,353.73,0.2,8917.41
5406,40,361.02,0.13,3966.49
5407,43,232.66,0.35,861.61
5408,22,242.34,0.38,2380.2
5409,20,239.25,0.41,3168.44
5410,8,26.29,0.17,7719.5
5411,29,128.12,0.38,320.33
5412,40,85.74,0.32,4834.67
5413,90,444.36,0.48,4136.16
5414,30,144.73,0.21,9687.16
5415,81,77.84,0.5,1882.74
5416,84,68.69,0.37,6315.92
5417,55,353.0,0.39,2101.75
5418,16,12.98,0.01,5529.38
5419,46,240.94,0.25,5595.13
5420,62,68.25,0.26,845.93
5421,7,426.34,0.02,4618.87
5422,80,479.64,0.16,4665.45
5423,45,479.79,0.48,3259.45
5424,59,226.56,0.21,2843.87
5425,56,325.81,0.09,2320.55
5426,48,303.86,0.26,158.82
5427,27,181.52,0.02,117.98
5428,53,227.59,0.26,5938.89
5429,87,41.52,0.3,2985.49
5430,88,399.89,0.18,1762.1
5431,73,127.99,0.38,6878.88
5432,35,235.66,0.07,5336.16
5433,51,245.5,0.44,9158.09
5434,84,284.75,0.48,8327.07
5435,37,410.76,0.0,7294.62
5436,81,349.02,0.42,1353.16
5437,95,334.9,0.25,6694.28
5438,57,268.11,0.23,6969.87
5439,8,57.02,0.12,7656.99
5440,79,206.98,0.22,2705.01
5441,95,479.09,0.48,6438.95
5442,94,497.82,0.11,6220.96
5443,20,367.94,0.09,3914.57
5444,53,121.48,0.12,6668.72
5445,12,59.93,0.28,958.29
5446,49,213.23,0.47,6470.7
5447,17,429.72,0.29,6099.55
5448,64,363.71,0.12,2185.18
5449,42,443.11,0.22,8200.31
5450,94,311.73,0.2,8756.7
5451,29,73.86,0.02,2183.79
5452,19,66.25,0.26,852.01
5453,11,33.52,0.06,6075.4
5454,98,287.87,0.42,4851.18
5455,50,129.01,0.27,4333.18
5456,71,369.85,0.42,7633.98
5457,58,346.26,0.48,9699.66
5458,34,165.87,0.47,4828.87
5459,20,96.63,0.05,160.94
5460,50,60.18,0.47,6003.04
5461,88,371.28,0.4,6574.26
5462,10,230.72,0.39,8297.38
5463,32,168.53,0.05,2074.13
5464,52,429.76,0.09,5290.84
5465,15,300.87,0.49,4526.6
5466,84,263.82,0.11,6677.96
5467,3,374.26,0.08,733.04
5468,37,409.64,0.18,8851.73
5469,40,346.18,0.46,5160.46
5470,72,225.6,0.24,8782.75
5471,40,195.86,0.46,3468.35
5472,56,388.12,0.17,6569.87
5473,23,263.77,0.11,9571.58
5474,11,355.15,0.25,9439.45
5475,64,446.3,0.31,9446.62
5476,8,458.79,0.2,525.17
5477,93,146.08,0.17,4089.86
5478,94,102.07,0.11,701.73
5479,56,138.03,0.14,3163.82
5480,60,378.17,0.34,1828.32
5481,10,191.33,0.18,6239.36
5482,39,94.96,0.04,7829.39
5483,28,58.21,0.07,5182.13
5484,49,170.38,0.19,7975.18
5485,36,76.71,0.46,226.85
5486,13,86.62,0.19,8222.72
5487,96,345.1,0.03,1865.77
5488,36,19.67,0.21,4663.27
5489,26,67.6,0.33,4481.6
5490,86,423.74,0.3,8744.24
5491,4,424.01,0.14,9663.19
5492,95,171.33,0.34,2625.7
5493,82,53.1,0.32,767.39
5494,64,355.44,0.09,6540.17
5495,38,186.46,0.08,5078.12
5496,88,32.28,0.27,5700.48
5497,87,87.34,0.33,558.08
5498,22,77.24,0.48,7775.57
5499,2,298.67,0.21,2400.3
5500,31,450.08,0.38,3415.87
5501,11,398.61,0.06,2360.7
5502,92,277.79,0.44,9464.85
5503,46,216.86,0.32,1770.35
5504,96,313.15,0.31,7349.96
5505,62,227.47,0.07,2532.9
5506,69,130.59,0.02,4306.7
5507,64,342.81,0.35,9961.01
5508,10,437.89,0.06,1095.71
5509,40,192.71,0.06,8825.46
5510,24,422.35,0.09,9465.89
5511,99,221.23,0.05,7012.45
5512,44,206.65,0.31,198.63
5513,60,23.88,0.21,8225.91
5514,62,350.69,0.13,8834.49
5515,87,405.68,0.22,9811.25
5516,17,335.14,0.42,8409.23
5517,65,84.17,0.46,4511.31
5518,95,60.61,0.24,6917.63
5519,95,290.7,0.28,4902.77
5520,57,206.74,0.13,3594.88
5521,55,220.26,0.26,6301.62
5522,53,484.22,0.37,7721.34
5523,56,364.72,0.25,6395.42
5524,98,211.78,0.15,8283.13
5525,9,19.36,0.29,1846.11
5526,22,26.71,0.47,3799.58
5527,13,345.55,0.44,3194.6
5528,89,420.49,0.38,2021.86
5529,48,356.77,0.14,4487.43
5530,18,208.88,0.12,9483.94
5531,76,25.26,0.42,5426.28
5532,40,484.03,0.09,2935.41
5533,17,493.3,0.3,3605.2
5534,15,279.19,0.22,6169.45
5535,15,44.63,0.23,3592.19
5536,79,275.08,0.23,5429.63
5537,63,447.25,0.45,2814.18
5538,39,343.19,0.04,3524.72
5539,13,362.79,0.39,7086.71
5540,81,51.64,0.42,5887.72
5541,32,62.19,0.47,1025.52
5542,9,72.4,0.23,9734.51
5543,40,453.14,0.25,588.44
5544,20,267.67,0.48,921.1
5545,90,397.87,0.23,7043.72
5546,91,66.49,0.25,7109.38
5547,85,464.54,0.17,287.46
5548,82,412.36,0.02,6463.26
5549,77,120.13,0.22,429.27
5550,80,438.35,0.33,9611.62
5551,73,139.09,0.34,6991.81
5552,63,110.62,0.0,1947.12
5553,76,139.48,0.4,1665.24
5554,44,455.88,0.25,5739.66
5555,38,458.64,0.26,6371.84
5556,83,171.21,0.48,8329.25
5557,60,355.66,0.14,9042.88
5558,71,341.12,0.38,3986.08
5559,99,405.22,0.29,8456.44
5560,48,155.29,0.35,5469.56
5561,18,259.97,0.21,4758.76
5562,16,337.16,0.14,7019.81
5563,55,22.87,0.27,1121.63
5564,39,194.6,0.19,2727.33
5565,68,350.99,0.11,8185.95
5566,59,133.77,0.42,5090.38
5567,89,479.28,0.24,9089.63
5568,96,24.78,0.42,978.17
5569,62,479.46,0.24,3202.79
5570,13,116.21,0.28,3619.94
5571,81,33.92,0.5,4284.93
5572,6,153.31,0.48,9869.52
5573,83,395.28,0.14,3175.56
5574,77,378.7,0.43,5234.96
5575,60,112.33,0.2,5407.11
5576,90,106.43,0.04,7730.9
5577,14,324.86,0.29,5226.9
5578,95,234.46,0.49,6096.8
5579,54,398.22,0.49,7557.95
5580,4,21.83,0.06,1101.21
5581,39,309.1,0.39,9638.37
5582,72,368.03,0.4,8478.41
5583,25,496.76,0.18,3948.85
5584,77,342.6,0.33,7311.33
5585,32,123.6,0.24,7647.02
5586,59,63.01,0.11,8517.44
5587,63,324.05,0.38,1964.34
5588,38,266.36,0.13,7066.66
5589,92,450.58,0.17,430.07
5590,53,366.04,0.1,1244.23
5591,94,259.77,0.36,7783.06
5592,67,207.76,0.23,8148.73
5593,28,208.14,0.22,5965.12
5594,3,120.89,0.3,5858.69
5595,98,18.49,0.08,7520.16
5596,80,291.71,0.45,9070.24
5597,22,114.08,0.23,4269.04
5598,96,112.08,0.18,1236.73
5599,38,71.44,0.06,8406.09
5600,72,102.9,0.08,3482.28
5601,72,25.58,0.46,1424.48
5602,62,340.37,0.23,6184.7
5603,57,206.68,0.36,5823.03
5604,6,285.15,0.04,4795.04
5605,78,322.11,0.32,8611.99
5606,32,486.52,0.46,2795.04
5607,99,43.45,0.15,231.03
5608,10,214.78,0.29,3302.34
5609,3,130.49,0.47,196.09
5610,59,243.59,0.36,5481.55
5611,76,461.03,0.03,3844.66
5612,49,364.75,0.19,8158.03
5613,59,334.36,0.04,7996.09
5614,31,226.21,0.43,4402.92
5615,93,338.85,0.31,2243.2
5616,69,25.86,0.48,4282.06
5617,62,297.26,0.01,6449.05
5618,52,281.35,0.21,1983.04
5619,89,179.85,0.05,7753.16
5620,41,108.74,0.18,3372.55
5621,31,405.7,0.08,9328.55
5622,85,36.39,0.16,5167.52
5623,84,44.14,0.41,8486.55
5624,22,225.86,0.08,6197.34
5625,4,133.75,0.24,5590.56
5626,13,375.27,0.46,6853.09
5627,45,320.75,0.5,8133.76
5628,42,388.54,0.13,6480.62
5629,49,169.09,0.47,7992.68
5630,20,372.85,0.13,1985.61
5631,77,432.53,0.21,2847.41
5632,81,179.18,0.44,2374.26
5633,54,176.55,0.39,8003.2
5634,36,450.98,0.43,952.67
5635,97,34.4,0.4,7979.05
5636,1,181.59,0.12,3951.52
5637,15,68.15,0.28,887.12
5638,77,24.2,0.19,4301.82
5639,17,65.31,0.23,3074.97
5640,24,221.31,0.08,5960.33
5641,58,346.61,0.16,4778.01
5642,72,151.75,0.43,3038.1
5643,91,426.34,0.45,8636.43
5644,23,224.43,0.31,4127.53
5645,46,484.43,0.25,4759.83
5646,72,477.54,0.36,8481.62
5647,8,388.91,0.3,981.66
5648,59,466.88,0.49,3959.94
5649,90,356.48,0.1,4088.28
5650,59,448.84,0.22,5008.67
5651,13,125.87,0.46,1150.59
5652,39,179.26,0.46,1116.34
5653,28,378.94,0.25,4222.52
5654,89,218.04,0.07,426.99
5655,61,420.29,0.41,2624.35
5656,16,440.04,0.29,2091.65
5657,2,156.87,0.39,4944.92
5658,82,413.49,0.23,210.48
5659,17,85.59,0.1,6789.76
5660,30,173.76,0.01,8570.31
5661,13,263.8,0.28,7096.74
5662,96,120.96,0.08,8198.97
5663,93,293.84,0.09,6468.83
5664,94,293.56,0.22,5122.93
5665,82,111.38,0.22,2268.31
5666,13,399.86,0.14,2868.3
5667,43,319.51,0.07,3245.31
5668,85,165.7,0.47,476.37
5669,94,123.77,0.07,9139.58
5670,21,440.59,0.18,9013.0
5671,55,419.51,0.15,1167.0
5672,81,122.58,0.43,5611.27
5673,40,27.45,0.21,4729.65
5674,83,404.22,0.06,6865.8
5675,15,311.6,0.01,6069.87
5676,73,59.43,0.36,1330.79
5677,52,297.81,0.36,6634.77
5678,74,231.57,0.21,6127.84
5679,95,389.53,0.06,5359.11
5680,53,112.45,0.19,4083.82
5681,87,232.05,0.29,9553.72
5682,52,86.56,0.35,8509.45
5683,30,479.19,0.04,5892.34
5684,33,391.58,0.28,163.14
5685,57,370.99,0.14,4378.02
5686,52,348.2,0.31,7033.36
5687,9,217.43,0.32,1261.21
5688,54,462.41,0.46,4124.84
5689,1,45.73,0.21,1998.08
5690,44,403.6,0.27,3447.62
5691,99,115.46,0.13,364.03
5692,75,168.77,0.14,1354.65
5693,98,264.52,0.02,4602.09
5694,80,393.5,0.14,8992.08
5695,9,420.88,0.03,4956.76
5696,32,296.03,0.48,4585.47
5697,15,207.49,0.31,7896.94
5698,12,473.79,0.09,2751.52
5699,97,130.8,0.06,1041.18
5700,78,403.52,0.19,2174.77
5701,57,309.9,0.15,7933.88
5702,8,194.68,0.14,6802.77
5703,72,10.67,0.23,1006.18
5704,27,228.83,0.46,6704.22
5705,62,145.59,0.28,9322.36
5706,12,61.13,0.26,545.05
5707,65,46.83,0.4,6202.54
5708,42,180.3,0.0,3853.73
5709,62,311.23,0.1,5060.21
5710,11,420.38,0.25,5328.97
5711,43,99.95,0.35,7733.36
5712,95,218.08,0.24,5614.42
5713,17,202.06,0.08,5971.55
5714,97,261.56,0.46,3395.83
5715,32,406.7,0.16,1346.86
5716,93,281.29,0.39,6859.05
5717,85,424.86,0.45,104.77
5718,85,264.09,0.17,3354.3
5719,40,305.89,0.42,2258.64
5720,23,224.32,0.36,3946.48
5721,56,413.32,0.45,3181.55
5722,6,462.68,0.13,7071.75
5723,86,323.18,0.47,2676.04
5724,50,412.18,0.03,5651.43
5725,37,38.91,0.4,4612.13
5726,64,453.99,0.22,8030.47
5727,54,102.57,0.09,4338.12
5728,72,135.7,0.04,8652.37
5729,49,36.13,0.19,101.44
5730,99,483.05,0.19,6087.88
5731,11,427.49,0.11,197.09
5732,88,457.46,0.11,7167.95
5733,49,425.14,0.2,2425.73
5734,21,244.97,0.21,3861.81
5735,66,462.8,0.22,3866.33
5736,63,485.04,0.43,8479.58
5737,83,256.26,0.31,1110.72
5738,28,96.06,0.01,6702.28
5739,17,332.73,0.26,9814.44
5740,6,487.96,0.38,321.61
5741,19,437.35,0.03,9662.35
5742,56,432.29,0.21,282.21
5743,28,467.57,0.23,8427.38
5744,66,448.04,0.48,9616.32
5745,38,390.38,0.24,9930.97
5746,37,361.95,0.37,4645.3
5747,68,139.74,0.15,8682.88
5748,86,314.46,0.39,1311.16
5749,90,265.53,0.16,4311.3
5750,49,432.35,0.22,3148.95
5751,43,250.94,0.24,4012.25
5752,36,72.59,0.46,7049.61
5753,58,12.44,0.03,966.05
5754,13,342.16,0.1,9981.82
5755,52,279.46,0.35,6387.16
5756,58,172.17,0.29,8747.82
5757,32,92.8,0.13,8313.99
5758,81,238.69,0.14,7683.38
5759,60,59.14,0.18,488.31
5760,83,174.69,0.23,5213.02
5761,58,195.81,0.41,3348.67
5762,99,238.15,0.01,1218.1
5763,56,238.64,0.45,3495.6
5764,28,135.93,0.21,6483.55
5765,1,426.6,0.12,2383.2
5766,42,184.22,0.25,4501.49
5767,82,122.5,0.33,4104.49
5768,48,96.15,0.02,619.38
5769,40,168.06,0.36,6318.02
5770,97,43.1,0.38,6226.58
5771,63,26.12,0.08,9667.5
5772,76,306.52,0.08,3050.25
5773,72,313.38,0.1,4247.62
5774,88,269.5,0.4,4096.01
5775,80,383.52,0.14,9205.46
5776,4,29.18,0.4,4145.63
5777,38,468.63,0.27,4483.37
5778,27,56.58,0.38,2598.21
5779,9,340.27,0.28,111.56
5780,16,75.36,0.17,1193.46
5781,56,441.15,0.46,7068.5
5782,76,260.25,0.36,6856.71
5783,31,50.32,0.24,3293.05
5784,88,312.19,0.32,4782.76
5785,14,14.46,0.31,3044.05
5786,25,390.25,0.18,7336.07
5787,34,328.79,0.21,8440.74
5788,67,114.19,0.16,9001.14
5789,24,193.63,0.5,1821.33
5790,73,13.83,0.29,6980.67
5791,26,349.91,0.05,9633.75
5792,20,168.11,0.26,6541.06
5793,64,290.08,0.02,3574.64
5794,10,478.8,0.14,6395.87
5795,83,156.74,0.22,6915.42
5796,67,495.22,0.27,4030.77
5797,24,320.04,0.49,1129.51
5798,5,128.62,0.49,6105.93
5799,67,224.02,0.05,8041.19
5800,58,372.82,0.27,9976.01
5801,27,228.77,0.41,2308.28
5802,80,43.57,0.12,7033.85
5803,15,92.62,0.38,377.63
5804,35,397.74,0.44,9701.27
5805,76,327.7,0.33,224.39
5806,53,289.21,0.16,3652.07
5807,44,92.13,0.46,856.39
5808,26,420.5,0.44,6247.58
5809,47,480.76,0.36,3461.05
5810,34,30.03,0.18,7356.14
5811,87,48.24,0.4,4915.14
5812,95,443.52,0.16,4252.09
5813,50,409.62,0.13,3550.31
5814,84,312.79,0.26,952.68
5815,12,473.03,0.5,2127.77
5816,87,326.75,0.4,6427.11
5817,4,115.83,0.36,5017.84
5818,87,367.03,0.23,793.89
5819,48,326.4,0.16,5485.12
5820,55,493.01,0.43,636.01
5821,1,114.81,0.28,5166.1
5822,89,302.96,0.41,9653.12
5823,66,392.28,0.24,3142.71
5824,30,176.1,0.38,7262.68
5825,3,196.04,0.43,7480.97
5826,21,445.07,0.2,4108.11
5827,89,208.06,0.01,5973.59
5828,84,316.12,0.13,4773.26
5829,49,445.73,0.46,2905.29
5830,86,112.82,0.34,7571.95
5831,85,491.12,0.37,7057.98
5832,62,353.96,0.16,9015.43
5833,97,253.1,0.35,6219.45
5834,38,221.15,0.32,3948.33
5835,15,477.64,0.09,7168.67
5836,52,110.81,0.48,6228.46
5837,79,162.72,0.18,6204.48
5838,46,160.82,0.16,8513.39
5839,25,151.61,0.18,9113.64
5840,21,239.58,0.05,1884.39
5841,88,494.7,0.31,3209.1
5842,5,445.51,0.12,6538.03
5843,70,170.7,0.4,5616.49
5844,47,217.21,0.2,6558.03
5845,87,338.05,0.23,4386.84
5846,68,18.4,0.32,4183.15
5847,91,411.88,0.38,1264.77
5848,18,441.1,0.12,6274.12
5849,21,430.03,0.48,1840.28
5850,92,193.78,0.31,6743.11
5851,99,236.38,0.0,9674.02
5852,86,16.07,0.21,2638.49
5853,23,205.7,0.22,1507.31
5854,64,235.61,0.4,339.33
5855,67,454.42,0.15,3850.39
5856,40,448.05,0.17,2224.65
5857,10,483.39,0.04,4969.41
5858,89,443.7,0.14,5290.63
5859,52,14.02,0.36,3558.34
5860,72,324.32,0.32,7524.07
5861,75,43.44,0.04,9057.59
5862,61,143.57,0.06,2194.08
5863,64,293.37,0.19,8379.35
5864,5,353.3,0.37,1398.76
5865,53,330.77,0.42,2364.15
5866,55,34.04,0.01,5658.02
5867,37,60.77,0.16,3135.16
5868,56,73.01,0.21,512.94
5869,59,54.79,0.46,3019.23
5870,93,97.33,0.25,9058.21
5871,69,347.36,0.13,1824.81
5872,73,417.11,0.2,7661.13
5873,59,210.32,0.22,7250.59
5874,2,349.46,0.33,1151.63
5875,65,108.01,0.02,3361.49
5876,60,486.91,0.19,1974.63
5877,51,181.5,0.32,329.19
5878,30,424.47,0.14,1813.1
5879,11,473.23,0.3,2095.62
5880,92,433.71,0.18,1743.2
5881,76,42.86,0.38,1001.86
5882,39,328.65,0.03,5310.42
5883,90,68.84,0.46,3294.13
5884,77,12.77,0.09,9091.67
5885,72,35.37,0.08,1953.41
5886,63,458.91,0.42,6068.34
5887,64,455.15,0.43,9016.14
5888,61,120.65,0.05,567.18
5889,54,278.06,0.45,5211.15
5890,92,477.96,0.14,4561.62
5891,94,253.39,0.31,9294.91
5892,73,202.85,0.03,6671.27
5893,95,246.79,0.19,3556.7
5894,58,397.21,0.23,7144.06
5895,85,243.87,0.3,5868.27
5896,56,393.81,0.26,3536.98
5897,34,221.53,0.23,7873.96
5898,31,133.48,0.48,6714.88
5899,52,169.97,0.09,153.62
5900,89,48.13,0.08,8664.83
5901,76,253.72,0.36,4031.21
5902,1,82.57,0.04,6489.93
5903,55,407.66,0.24,4028.01
5904,22,216.09,0.24,8825.48
5905,40,384.85,0.16,6543.27
5906,1,477.69,0.47,5835.92
5907,65,426.24,0.14,9804.62
5908,63,476.22,0.14,2878.34
5909,54,288.29,0.12,746.02
5910,42,91.01,0.07,5208.5
5911,21,468.34,0.18,4297.78
5912,79,435.57,0.34,4597.47
5913,81,433.56,0.37,6239.04
5914,22,349.7,0.41,6189.7
5915,38,316.21,0.1,3983.42
5916,99,17.21,0.02,8642.48
5917,80,376.55,0.49,6549.44
5918,8,54.85,0.01,8910.13
5919,62,137.28,0.48,9140.22
5920,47,280.23,0.41,1756.39
5921,17,231.35,0.46,6837.56
5922,17,17.73,0.19,3243.37
5923,90,413.75,0.1,8380.65
5924,13,440.61,0.3,7355.23
5925,17,344.12,0.37,2067.6
5926,38,275.12,0.07,9393.43
5927,81,480.76,0.4,6866.44
5928,78,68.78,0.1,9491.47
5929,45,371.58,0.25,2098.92
5930,6,72.9,0.43,8710.08
5931,35,197.1,0.1,6713.92
5932,14,296.89,0.12,5567.64
5933,72,371.17,0.03,8223.08
5934,61,11.82,0.07,6365.35
5935,15,137.69,0.07,6729.04
5936,54,273.72,0.1,2611.34
5937,27,271.11,0.14,8188.83
5938,13,322.44,0.41,6538.0
5939,31,158.89,0.46,8459.45
5940,35,274.86,0.2,3580.12
5941,60,103.0,0.06,3383.93
5942,6,101.57,0.11,336.64
5943,69,292.52,0.37,7709.19
5944,86,345.88,0.34,3370.11
5945,58,69.0,0.48,3339.4
5946,49,70.17,0.01,6917.98
5947,23,287.0,0.38,2603.4
5948,89,142.35,0.25,9099.3
5949,34,202.28,0.45,5426.85
5950,26,206.37,0.29,9697.82
5951,47,97.49,0.22,859.02
5952,5,10.64,0.33,3434.57
5953,90,428.04,0.42,3876.56
5954,20,360.35,0.14,7331.17
5955,6,348.36,0.05,2208.33
5956,70,277.79,0.22,3815.92
5957,59,353.48,0.11,9115.36
5958,64,468.49,0.21,1234.05
5959,18,336.18,0.5,7478.71
5960,4,139.89,0.29,7054.6
5961,17,289.57,0.35,1392.0
5962,14,226.74,0.34,6916.06
5963,78,282.65,0.41,5740.86
5964,13,263.63,0.47,2946.47
5965,7,430.8,0.33,3180.3
5966,44,329.38,0.24,8346.62
5967,15,102.49,0.16,2387.05
5968,19,40.88,0.18,5176.53
5969,63,217.94,0.17,6843.38
5970,35,17.65,0.16,1386.03
5971,81,165.97,0.35,9330.3
5972,35,190.33,0.29,2680.28
5973,19,194.04,0.1,3256.47
5974,20,489.88,0.48,6694.55
5975,35,158.91,0.21,874.1
5976,32,139.96,0.28,6313.37
5977,48,73.4,0.35,9168.7
5978,44,260.39,0.31,2566.0
5979,24,85.3,0.16,3682.89
5980,61,311.98,0.4,2400.11
5981,17,86.03,0.06,8205.81
5982,71,292.57,0.28,1759.32
5983,50,414.87,0.14,3531.62
5984,65,30.84,0.31,6050.12
5985,99,215.68,0.11,4105.09
5986,32,235.91,0.39,748.15
5987,36,397.63,0.11,9482.43
5988,13,239.28,0.45,3445.21
5989,70,288.09,0.43,4511.95
5990,58,397.69,0.18,1758.7
5991,14,284.28,0.19,8666.97
5992,37,185.57,0.35,2985.14
5993,79,52.06,0.05,296.25
5994,68,367.66,0.04,3232.39
5995,40,436.86,0.07,9842.19
5996,59,485.33,0.28,1553.74
5997,80,464.03,0.07,408.9
5998,92,400.73,0.14,5823.94
5999,16,325.3,0.32,3779.5
6000,62,392.92,0.01,7970.26
6001,4,221.72,0.09,7345.69
6002,45,301.44,0.46,1935.65
6003,90,180.86,0.33,5689.86
6004,28,170.09,0.15,421.12
6005,96,380.78,0.02,4450.83
6006,66,232.43,0.29,7169.13
6007,31,113.96,0.11,4208.09
6008,3,108.95,0.48,1267.75
6009,8,430.99,0.34,709.18
6010,24,342.1,0.49,8551.23
6011,15,277.56,0.42,8924.14
6012,43,206.46,0.24,3496.62
6013,31,221.1,0.33,1725.31
6014,73,38.14,0.41,9788.3
6015,45,232.91,0.29,5504.05
6016,66,399.77,0.03,4818.88
6017,8,200.11,0.24,7441.92
6018,71,197.95,0.07,1771.81
6019,57,17.7,0.36,5841.9
6020,80,234.34,0.34,8912.61
6021,99,22.42,0.5,328.38
6022,30,289.47,0.31,6762.1
6023,74,258.32,0.4,5559.1
6024,18,421.6,0.13,9512.93
6025,69,295.07,0.17,2661.12
6026,93,168.48,0.46,8603.03
6027,39,262.95,0.38,3158.96
6028,60,352.86,0.33,4355.65
6029,98,56.04,0.13,2211.55
6030,43,314.33,0.35,8649.55
6031,45,459.15,0.44,2034.56
6032,23,156.57,0.12,8604.23
6033,69,317.05,0.35,4610.57
6034,94,412.45,0.2,8367.35
6035,6,260.79,0.06,2718.44
6036,56,361.81,0.38,1414.03
6037,4,162.4,0.08,5594.12
6038,93,159.97,0.13,5143.43
6039,23,337.12,0.39,3630.41
6040,6,355.65,0.37,6661.93
6041,32,469.13,0.13,1041.91
6042,18,120.17,0.47,6257.81
6043,15,239.43,0.11,2196.39
6044,40,132.75,0.5,1376.65
6045,96,49.25,0.37,9105.12
6046,73,207.58,0.2,4651.98
6047,74,193.3,0.07,7657.83
6048,84,142.51,0.16,982.26
6049,6,155.53,0.1,668.9
6050,63,186.6,0.31,4999.04
6051,67,494.53,0.18,3223.96
6052,11,393.65,0.15,148.58
6053,43,44.99,0.38,1914.62
6054,17,437.48,0.12,2265.88
6055,96,320.32,0.29,2956.21
6056,4,446.39,0.1,8787.6
6057,63,177.44,0.36,4263.97
6058,68,237.61,0.31,6826.38
6059,81,449.15,0.4,282.12
6060,41,143.56,0.03,8157.86
6061,83,458.6,0.11,2479.26
6062,5,415.96,0.08,3159.49
6063,32,490.47,0.1,548.04
6064,86,168.89,0.05,4155.96
6065,70,125.52,0.28,8540.51
6066,35,172.12,0.3,3849.47
6067,22,477.78,0.42,9095.19
6068,65,173.21,0.21,8687.73
6069,84,286.95,0.27,713.41
6070,22,207.8,0.5,3122.19
6071,11,204.15,0.27,9113.13
6072,77,104.76,0.29,395.11
6073,3,273.17,0.5,7681.5
6074,9,426.21,0.5,9073.64
6075,60,34.25,0.21,7727.86
6076,76,445.72,0.32,7463.76
6077,87,336.08,0.24,8449.22
6078,14,312.2,0.36,6691.32
6079,97,316.69,0.47,4288.65
6080,18,155.17,0.15,721.28
6081,73,213.42,0.41,7900.88
6082,23,401.65,0.33,9062.01
6083,74,160.13,0.14,5164.71
6084,83,240.31,0.4,5371.85
6085,47,19.62,0.21,4092.54
6086,69,369.44,0.06,8583.14
6087,47,214.67,0.5,246.55
6088,87,267.43,0.21,6283.03
6089,30,66.2,0.27,9083.39
6090,25,495.94,0.4,1121.9
6091,28,158.21,0.48,9595.73
6092,98,321.14,0.44,9680.01
6093,25,294.81,0.26,9304.91
6094,74,394.7,0.27,4679.21
6095,78,153.98,0.14,3891.4
6096,58,380.4,0.23,7088.88
6097,94,197.43,0.47,3255.03
6098,41,211.47,0.36,776.61
6099,25,339.63,0.01,9024.08
6100,78,394.3,0.06,6385.07
6101,99,336.76,0.46,2150.83
6102,48,450.94,0.42,282.24
6103,98,149.73,0.24,7262.81
6104,10,451.3,0.31,8542.72
6105,99,74.12,0.14,4115.91
6106,75,333.17,0.4,900.89
6107,11,278.34,0.3,6521.35
6108,85,252.37,0.35,3039.6
6109,21,162.35,0.19,1525.07
6110,86,256.83,0.22,5152.93
6111,45,89.27,0.1,4870.25
6112,7,190.97,0.47,5216.03
6113,81,58.35,0.47,8256.93
